receptor,rep,simID,y,family,label,traj_file,top_file,graph_file,scalar_file,tica_file,n_frames_total,traj_id,chunk_file,fold,split
Delta-type_opioid_receptor~4RWD_A,1,84,0.0,Opioid,single_state,Delta-type_opioid_receptor~4RWD_A~unknown~10814_trj_84.xtc,Delta-type_opioid_receptor~4RWD_A~unknown~10819_dyn_84.psf,Delta-type_opioid_receptor_4RWD_A_rep1_84.npy,Delta-type_opioid_receptor_4RWD_A_sim84_rep1.npy,Delta-type_opioid_receptor_4RWD_A_sim84_rep1.npy,2500,Delta-type_opioid_receptor_4RWD_A_rep1_84,Delta-type_opioid_receptor_4RWD_A_sim84_rep1.npy,3,train
Kappa-type_opioid_receptor~4DJH_A,1,59,0.0,Opioid,single_state,Kappa-type_opioid_receptor~4DJH_A~unknown~10592_trj_59.xtc,Kappa-type_opioid_receptor~4DJH_A~unknown~10595_dyn_59.psf,Kappa-type_opioid_receptor_4DJH_A_rep1_59.npy,Kappa-type_opioid_receptor_4DJH_A_sim59_rep1.npy,Kappa-type_opioid_receptor_4DJH_A_sim59_rep1.npy,2500,Kappa-type_opioid_receptor_4DJH_A_rep1_59,Kappa-type_opioid_receptor_4DJH_A_sim59_rep1.npy,3,train
Kappa-type_opioid_receptor~4DJH_A,1,60,1.0,Opioid,multi_state,Kappa-type_opioid_receptor~4DJH_A~unknown~10604_trj_60.xtc,Kappa-type_opioid_receptor~4DJH_A~unknown~10607_dyn_60.psf,Kappa-type_opioid_receptor_4DJH_A_rep1_60.npy,Kappa-type_opioid_receptor_4DJH_A_sim60_rep1.npy,Kappa-type_opioid_receptor_4DJH_A_sim60_rep1.npy,2500,Kappa-type_opioid_receptor_4DJH_A_rep1_60,Kappa-type_opioid_receptor_4DJH_A_sim60_rep1.npy,3,train
Mu-type_opioid_receptor~4DKL_A,1,61,0.0,Opioid,single_state,Mu-type_opioid_receptor~4DKL_A~unknown~10612_trj_61.xtc,Mu-type_opioid_receptor~4DKL_A~unknown~10615_dyn_61.psf,Mu-type_opioid_receptor_4DKL_A_rep1_61.npy,Mu-type_opioid_receptor_4DKL_A_sim61_rep1.npy,Mu-type_opioid_receptor_4DKL_A_sim61_rep1.npy,2500,Mu-type_opioid_receptor_4DKL_A_rep1_61,Mu-type_opioid_receptor_4DKL_A_sim61_rep1.npy,3,train
Mu-type_opioid_receptor~5C1M,2,201,0.0,Opioid,single_state,Mu-type_opioid_receptor~5C1M~unknown~11897_trj_201.xtc,Mu-type_opioid_receptor~5C1M~201~11900_dyn_201.psf,Mu-type_opioid_receptor_5C1M_rep2_201.npy,Mu-type_opioid_receptor_5C1M_sim201_rep2.npy,Mu-type_opioid_receptor_5C1M_sim201_rep2.npy,11800,Mu-type_opioid_receptor_5C1M_rep2_201,Mu-type_opioid_receptor_5C1M_sim201_rep2.npy,3,train
Mu-type_opioid_receptor~5C1M_A,1,151,0.0,Opioid,single_state,Mu-type_opioid_receptor~5C1M_A~unknown~11423_trj_151.xtc,Mu-type_opioid_receptor~5C1M_A~unknown~11427_dyn_151.psf,Mu-type_opioid_receptor_5C1M_A_rep1_151.npy,Mu-type_opioid_receptor_5C1M_A_sim151_rep1.npy,Mu-type_opioid_receptor_5C1M_A_sim151_rep1.npy,2500,Mu-type_opioid_receptor_5C1M_A_rep1_151,Mu-type_opioid_receptor_5C1M_A_sim151_rep1.npy,3,train
Nociceptin_receptor~4EA3_A,1,62,0.0,Opioid,single_state,Nociceptin_receptor~4EA3_A~unknown~10620_trj_62.xtc,Nociceptin_receptor~4EA3_A~unknown~10623_dyn_62.psf,Nociceptin_receptor_4EA3_A_rep1_62.npy,Nociceptin_receptor_4EA3_A_sim62_rep1.npy,Nociceptin_receptor_4EA3_A_sim62_rep1.npy,2500,Nociceptin_receptor_4EA3_A_rep1_62,Nociceptin_receptor_4EA3_A_sim62_rep1.npy,3,train
Nociceptin_receptor~4EA3_A,1,70,0.0,Opioid,single_state,Nociceptin_receptor~4EA3_A~unknown~10691_trj_70.xtc,Nociceptin_receptor~4EA3_A~unknown~10694_dyn_70.psf,Nociceptin_receptor_4EA3_A_rep1_70.npy,Nociceptin_receptor_4EA3_A_sim70_rep1.npy,Nociceptin_receptor_4EA3_A_sim70_rep1.npy,2500,Nociceptin_receptor_4EA3_A_rep1_70,Nociceptin_receptor_4EA3_A_sim70_rep1.npy,3,train
Nociceptin_receptor~5DHH_A,1,155,1.0,Opioid,multi_state,Nociceptin_receptor~5DHH_A~unknown~11461_trj_155.xtc,Nociceptin_receptor~5DHH_A~unknown~11465_dyn_155.psf,Nociceptin_receptor_5DHH_A_rep1_155.npy,Nociceptin_receptor_5DHH_A_sim155_rep1.npy,Nociceptin_receptor_5DHH_A_sim155_rep1.npy,2500,Nociceptin_receptor_5DHH_A_rep1_155,Nociceptin_receptor_5DHH_A_sim155_rep1.npy,3,train
Delta-type_opioid_receptor~4N6H_A,1,145,0.0,Opioid,single_state,Delta-type_opioid_receptor~4N6H_A~unknown~11372_trj_145.xtc,Delta-type_opioid_receptor~4N6H_A~unknown~11377_dyn_145.psf,Delta-type_opioid_receptor_4N6H_A_rep1_145.npy,Delta-type_opioid_receptor_4N6H_A_sim145_rep1.npy,Delta-type_opioid_receptor_4N6H_A_sim145_rep1.npy,2500,Delta-type_opioid_receptor_4N6H_A_rep1_145,Delta-type_opioid_receptor_4N6H_A_sim145_rep1.npy,3,test
Mu-type_opioid_receptor~5C1M,1,199,0.0,Opioid,single_state,Mu-type_opioid_receptor~5C1M~unknown~11888_trj_199.xtc,Mu-type_opioid_receptor~5C1M~unknown~11882_dyn_199.psf,Mu-type_opioid_receptor_5C1M_rep1_199.npy,Mu-type_opioid_receptor_5C1M_sim199_rep1.npy,Mu-type_opioid_receptor_5C1M_sim199_rep1.npy,12000,Mu-type_opioid_receptor_5C1M_rep1_199,Mu-type_opioid_receptor_5C1M_sim199_rep1.npy,3,test
Nociceptin_receptor~5DHG_A,1,156,1.0,Opioid,multi_state,Nociceptin_receptor~5DHG_A~unknown~11469_trj_156.xtc,Nociceptin_receptor~5DHG_A~unknown~11473_dyn_156.psf,Nociceptin_receptor_5DHG_A_rep1_156.npy,Nociceptin_receptor_5DHG_A_sim156_rep1.npy,Nociceptin_receptor_5DHG_A_sim156_rep1.npy,2500,Nociceptin_receptor_5DHG_A_rep1_156,Nociceptin_receptor_5DHG_A_sim156_rep1.npy,3,test
Orexin_receptor_type_1~4ZJ8_A,1,187,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11733_trj_187.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11738_dyn_187.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_187.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_187,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,0,train
Orexin_receptor_type_1~4ZJC_A,1,188,0.0,Orexin,single_state,Orexin_receptor_type_1~4ZJC_A~unknown~11740_trj_188.xtc,Orexin_receptor_type_1~4ZJC_A~unknown~11744_dyn_188.psf,Orexin_receptor_type_1_4ZJC_A_rep1_188.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,2500,Orexin_receptor_type_1_4ZJC_A_rep1_188,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,0,train
Orexin_receptor_type_1~6TOS,1,822,1.0,Orexin,multi_state,Orexin_receptor_type_1~6TOS~unknown~15925_trj_822.xtc,Orexin_receptor_type_1~6TOS~822~15922_dyn_822.psf,Orexin_receptor_type_1_6TOS_rep1_822.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,2500,Orexin_receptor_type_1_6TOS_rep1_822,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,0,train
Orexin_receptor_type_2~4S0V_A,1,172,0.0,Orexin,single_state,Orexin_receptor_type_2~4S0V_A~unknown~11604_trj_172.xtc,Orexin_receptor_type_2~4S0V_A~unknown~11608_dyn_172.psf,Orexin_receptor_type_2_4S0V_A_rep1_172.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_172,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,0,train
Hypocretin_receptor_type_1~6TOT,1,874,0.0,Orexin,single_state,Hypocretin_receptor_type_1~6TOT~unknown~16279_trj_874.xtc,Hypocretin_receptor_type_1~6TOT~874~16276_dyn_874.psf,Hypocretin_receptor_type_1_6TOT_rep1_874.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,2500,Hypocretin_receptor_type_1_6TOT_rep1_874,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,0,test
Orexin_receptor_type_1~4ZJ8_A,1,186,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11726_trj_186.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11732_dyn_186.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_186.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_186,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,0,test
Orexin_receptor_type_2~4S0V_A,1,91,1.0,Orexin,multi_state,Orexin_receptor_type_2~4S0V_A~unknown~10874_trj_91.xtc,Orexin_receptor_type_2~4S0V_A~unknown~10878_dyn_91.psf,Orexin_receptor_type_2_4S0V_A_rep1_91.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_91,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,0,test
Hypocretin_receptor_type_1~6TOT,1,874,0.0,Orexin,single_state,Hypocretin_receptor_type_1~6TOT~unknown~16279_trj_874.xtc,Hypocretin_receptor_type_1~6TOT~874~16276_dyn_874.psf,Hypocretin_receptor_type_1_6TOT_rep1_874.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,2500,Hypocretin_receptor_type_1_6TOT_rep1_874,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,1,train
Orexin_receptor_type_1~4ZJ8_A,1,186,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11726_trj_186.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11732_dyn_186.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_186.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_186,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,1,train
Orexin_receptor_type_1~4ZJ8_A,1,187,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11733_trj_187.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11738_dyn_187.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_187.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_187,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,1,train
Orexin_receptor_type_2~4S0V_A,1,172,0.0,Orexin,single_state,Orexin_receptor_type_2~4S0V_A~unknown~11604_trj_172.xtc,Orexin_receptor_type_2~4S0V_A~unknown~11608_dyn_172.psf,Orexin_receptor_type_2_4S0V_A_rep1_172.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_172,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,1,train
Orexin_receptor_type_2~4S0V_A,1,91,1.0,Orexin,multi_state,Orexin_receptor_type_2~4S0V_A~unknown~10874_trj_91.xtc,Orexin_receptor_type_2~4S0V_A~unknown~10878_dyn_91.psf,Orexin_receptor_type_2_4S0V_A_rep1_91.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_91,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,1,train
Orexin_receptor_type_1~4ZJC_A,1,188,0.0,Orexin,single_state,Orexin_receptor_type_1~4ZJC_A~unknown~11740_trj_188.xtc,Orexin_receptor_type_1~4ZJC_A~unknown~11744_dyn_188.psf,Orexin_receptor_type_1_4ZJC_A_rep1_188.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,2500,Orexin_receptor_type_1_4ZJC_A_rep1_188,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,1,test
Orexin_receptor_type_1~6TOS,1,822,1.0,Orexin,multi_state,Orexin_receptor_type_1~6TOS~unknown~15925_trj_822.xtc,Orexin_receptor_type_1~6TOS~822~15922_dyn_822.psf,Orexin_receptor_type_1_6TOS_rep1_822.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,2500,Orexin_receptor_type_1_6TOS_rep1_822,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,1,test
Hypocretin_receptor_type_1~6TOT,1,874,0.0,Orexin,single_state,Hypocretin_receptor_type_1~6TOT~unknown~16279_trj_874.xtc,Hypocretin_receptor_type_1~6TOT~874~16276_dyn_874.psf,Hypocretin_receptor_type_1_6TOT_rep1_874.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,2500,Hypocretin_receptor_type_1_6TOT_rep1_874,Hypocretin_receptor_type_1_6TOT_sim874_rep1.npy,2,train
Orexin_receptor_type_1~4ZJ8_A,1,186,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11726_trj_186.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11732_dyn_186.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_186.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_186,Orexin_receptor_type_1_4ZJ8_A_sim186_rep1.npy,2,train
Orexin_receptor_type_1~4ZJC_A,1,188,0.0,Orexin,single_state,Orexin_receptor_type_1~4ZJC_A~unknown~11740_trj_188.xtc,Orexin_receptor_type_1~4ZJC_A~unknown~11744_dyn_188.psf,Orexin_receptor_type_1_4ZJC_A_rep1_188.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,2500,Orexin_receptor_type_1_4ZJC_A_rep1_188,Orexin_receptor_type_1_4ZJC_A_sim188_rep1.npy,2,train
Orexin_receptor_type_1~6TOS,1,822,1.0,Orexin,multi_state,Orexin_receptor_type_1~6TOS~unknown~15925_trj_822.xtc,Orexin_receptor_type_1~6TOS~822~15922_dyn_822.psf,Orexin_receptor_type_1_6TOS_rep1_822.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,2500,Orexin_receptor_type_1_6TOS_rep1_822,Orexin_receptor_type_1_6TOS_sim822_rep1.npy,2,train
Orexin_receptor_type_2~4S0V_A,1,91,1.0,Orexin,multi_state,Orexin_receptor_type_2~4S0V_A~unknown~10874_trj_91.xtc,Orexin_receptor_type_2~4S0V_A~unknown~10878_dyn_91.psf,Orexin_receptor_type_2_4S0V_A_rep1_91.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_91,Orexin_receptor_type_2_4S0V_A_sim91_rep1.npy,2,train
Orexin_receptor_type_1~4ZJ8_A,1,187,1.0,Orexin,multi_state,Orexin_receptor_type_1~4ZJ8_A~unknown~11733_trj_187.xtc,Orexin_receptor_type_1~4ZJ8_A~unknown~11738_dyn_187.psf,Orexin_receptor_type_1_4ZJ8_A_rep1_187.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,2500,Orexin_receptor_type_1_4ZJ8_A_rep1_187,Orexin_receptor_type_1_4ZJ8_A_sim187_rep1.npy,2,test
Orexin_receptor_type_2~4S0V_A,1,172,0.0,Orexin,single_state,Orexin_receptor_type_2~4S0V_A~unknown~11604_trj_172.xtc,Orexin_receptor_type_2~4S0V_A~unknown~11608_dyn_172.psf,Orexin_receptor_type_2_4S0V_A_rep1_172.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,2500,Orexin_receptor_type_2_4S0V_A_rep1_172,Orexin_receptor_type_2_4S0V_A_sim172_rep1.npy,2,test
Corticotropin-releasing_factor_receptor_1~4K5Y_C,2,95,1.0,Peptide,multi_state,Corticotropin-releasing_factor_receptor_1~4K5Y_C~unknown~10911_trj_95.xtc,Corticotropin-releasing_factor_receptor_1~4K5Y_C~95~10914_dyn_95.psf,Corticotropin-releasing_factor_receptor_1_4K5Y_C_rep2_95.npy,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim95_rep2.npy,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim95_rep2.npy,2500,Corticotropin-releasing_factor_receptor_1_4K5Y_C_rep2_95,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim95_rep2.npy,0,train
Endothelin_B_receptor~5GLH_A,1,158,1.0,Peptide,multi_state,Endothelin_B_receptor~5GLH_A~unknown~11572_trj_158.xtc,Endothelin_B_receptor~5GLH_A~unknown~11486_dyn_158.psf,Endothelin_B_receptor_5GLH_A_rep1_158.npy,Endothelin_B_receptor_5GLH_A_sim158_rep1.npy,Endothelin_B_receptor_5GLH_A_sim158_rep1.npy,2500,Endothelin_B_receptor_5GLH_A_rep1_158,Endothelin_B_receptor_5GLH_A_sim158_rep1.npy,0,train
Endothelin_receptor_type_B~5GLI,1,837,0.0,Peptide,single_state,Endothelin_receptor_type_B~5GLI~unknown~16030_trj_837.xtc,Endothelin_receptor_type_B~5GLI~837~16027_dyn_837.psf,Endothelin_receptor_type_B_5GLI_rep1_837.npy,Endothelin_receptor_type_B_5GLI_sim837_rep1.npy,Endothelin_receptor_type_B_5GLI_sim837_rep1.npy,2500,Endothelin_receptor_type_B_5GLI_rep1_837,Endothelin_receptor_type_B_5GLI_sim837_rep1.npy,0,train
Endothelin_receptor_type_B~6IGK,1,1015,0.0,Peptide,single_state,Endothelin_receptor_type_B~6IGK~unknown~17230_trj_1015.xtc,Endothelin_receptor_type_B~6IGK~1015~17227_dyn_1015.psf,Endothelin_receptor_type_B_6IGK_rep1_1015.npy,Endothelin_receptor_type_B_6IGK_sim1015_rep1.npy,Endothelin_receptor_type_B_6IGK_sim1015_rep1.npy,2500,Endothelin_receptor_type_B_6IGK_rep1_1015,Endothelin_receptor_type_B_6IGK_sim1015_rep1.npy,0,train
Neurotensin_receptor_type_1~4GRV,1,71,1.0,Peptide,multi_state,Neurotensin_receptor_type_1~4GRV~unknown~10699_trj_71.xtc,Neurotensin_receptor_type_1~4GRV~unknown~10703_dyn_71.psf,Neurotensin_receptor_type_1_4GRV_rep1_71.npy,Neurotensin_receptor_type_1_4GRV_sim71_rep1.npy,Neurotensin_receptor_type_1_4GRV_sim71_rep1.npy,2500,Neurotensin_receptor_type_1_4GRV_rep1_71,Neurotensin_receptor_type_1_4GRV_sim71_rep1.npy,0,train
Neurotensin_receptor_type_1~4XEE,1,178,0.0,Peptide,single_state,Neurotensin_receptor_type_1~4XEE~unknown~11670_trj_178.xtc,Neurotensin_receptor_type_1~4XEE~unknown~11676_dyn_178.psf,Neurotensin_receptor_type_1_4XEE_rep1_178.npy,Neurotensin_receptor_type_1_4XEE_sim178_rep1.npy,Neurotensin_receptor_type_1_4XEE_sim178_rep1.npy,2500,Neurotensin_receptor_type_1_4XEE_rep1_178,Neurotensin_receptor_type_1_4XEE_sim178_rep1.npy,0,train
Neurotensin_receptor_type_1~4XEE_A,2,177,0.0,Peptide,single_state,Neurotensin_receptor_type_1~4XEE_A~unknown~11663_trj_177.xtc,Neurotensin_receptor_type_1~4XEE_A~177~11669_dyn_177.psf,Neurotensin_receptor_type_1_4XEE_A_rep2_177.npy,Neurotensin_receptor_type_1_4XEE_A_sim177_rep2.npy,Neurotensin_receptor_type_1_4XEE_A_sim177_rep2.npy,2500,Neurotensin_receptor_type_1_4XEE_A_rep2_177,Neurotensin_receptor_type_1_4XEE_A_sim177_rep2.npy,0,train
Neurotensin_receptor_type_1~5T04,1,722,0.0,Peptide,single_state,Neurotensin_receptor_type_1~5T04~unknown~15240_trj_722.xtc,Neurotensin_receptor_type_1~5T04~722~15237_dyn_722.psf,Neurotensin_receptor_type_1_5T04_rep1_722.npy,Neurotensin_receptor_type_1_5T04_sim722_rep1.npy,Neurotensin_receptor_type_1_5T04_sim722_rep1.npy,2500,Neurotensin_receptor_type_1_5T04_rep1_722,Neurotensin_receptor_type_1_5T04_sim722_rep1.npy,0,train
Proteinase-activated_receptor_1~3VW7_A,1,128,1.0,Peptide,multi_state,Proteinase-activated_receptor_1~3VW7_A~unknown~11229_trj_128.xtc,Proteinase-activated_receptor_1~3VW7_A~unknown~11233_dyn_128.psf,Proteinase-activated_receptor_1_3VW7_A_rep1_128.npy,Proteinase-activated_receptor_1_3VW7_A_sim128_rep1.npy,Proteinase-activated_receptor_1_3VW7_A_sim128_rep1.npy,2500,Proteinase-activated_receptor_1_3VW7_A_rep1_128,Proteinase-activated_receptor_1_3VW7_A_sim128_rep1.npy,0,train
Proteinase-activated_receptor_1~3VW7_A,2,129,0.0,Peptide,single_state,Proteinase-activated_receptor_1~3VW7_A~unknown~11241_trj_129.xtc,Proteinase-activated_receptor_1~3VW7_A~129~11243_dyn_129.psf,Proteinase-activated_receptor_1_3VW7_A_rep2_129.npy,Proteinase-activated_receptor_1_3VW7_A_sim129_rep2.npy,Proteinase-activated_receptor_1_3VW7_A_sim129_rep2.npy,2500,Proteinase-activated_receptor_1_3VW7_A_rep2_129,Proteinase-activated_receptor_1_3VW7_A_sim129_rep2.npy,0,train
Type-1_angiotensin_II_receptor~4YAY_A,1,166,0.0,Peptide,single_state,Type-1_angiotensin_II_receptor~4YAY_A~unknown~11548_trj_166.xtc,Type-1_angiotensin_II_receptor~4YAY_A~unknown~11553_dyn_166.psf,Type-1_angiotensin_II_receptor_4YAY_A_rep1_166.npy,Type-1_angiotensin_II_receptor_4YAY_A_sim166_rep1.npy,Type-1_angiotensin_II_receptor_4YAY_A_sim166_rep1.npy,2250,Type-1_angiotensin_II_receptor_4YAY_A_rep1_166,Type-1_angiotensin_II_receptor_4YAY_A_sim166_rep1.npy,0,train
Type-1_angiotensin_II_receptor~4ZUD_A,1,120,1.0,Peptide,multi_state,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11140_trj_120.xtc,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11145_dyn_120.psf,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_120.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim120_rep1.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim120_rep1.npy,2500,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_120,Type-1_angiotensin_II_receptor_4ZUD_A_sim120_rep1.npy,0,train
Type-1_angiotensin_II_receptor~4ZUD_A,2,146,1.0,Peptide,multi_state,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11380_trj_146.xtc,Type-1_angiotensin_II_receptor~4ZUD_A~146~11383_dyn_146.psf,Type-1_angiotensin_II_receptor_4ZUD_A_rep2_146.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim146_rep2.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim146_rep2.npy,2500,Type-1_angiotensin_II_receptor_4ZUD_A_rep2_146,Type-1_angiotensin_II_receptor_4ZUD_A_sim146_rep2.npy,0,train
Type-1_angiotensin_II_receptor~4ZUD_A,1,189,1.0,Peptide,multi_state,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11747_trj_189.xtc,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11753_dyn_189.psf,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_189.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim189_rep1.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim189_rep1.npy,2500,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_189,Type-1_angiotensin_II_receptor_4ZUD_A_sim189_rep1.npy,0,train
Type-1_angiotensin_II_receptor~4ZUD_A,1,190,0.0,Peptide,single_state,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11754_trj_190.xtc,Type-1_angiotensin_II_receptor~4ZUD_A~unknown~11758_dyn_190.psf,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_190.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim190_rep1.npy,Type-1_angiotensin_II_receptor_4ZUD_A_sim190_rep1.npy,2500,Type-1_angiotensin_II_receptor_4ZUD_A_rep1_190,Type-1_angiotensin_II_receptor_4ZUD_A_sim190_rep1.npy,0,train
Type-2_angiotensin_II_receptor~5UNG,1,890,0.0,Peptide,single_state,Type-2_angiotensin_II_receptor~5UNG~unknown~16381_trj_890.xtc,Type-2_angiotensin_II_receptor~5UNG~890~16378_dyn_890.psf,Type-2_angiotensin_II_receptor_5UNG_rep1_890.npy,Type-2_angiotensin_II_receptor_5UNG_sim890_rep1.npy,Type-2_angiotensin_II_receptor_5UNG_sim890_rep1.npy,2500,Type-2_angiotensin_II_receptor_5UNG_rep1_890,Type-2_angiotensin_II_receptor_5UNG_sim890_rep1.npy,0,train
Corticotropin-releasing_factor_receptor_1~4K5Y_C,1,97,0.0,Peptide,single_state,Corticotropin-releasing_factor_receptor_1~4K5Y_C~unknown~10932_trj_97.xtc,Corticotropin-releasing_factor_receptor_1~4K5Y_C~unknown~10935_dyn_97.psf,Corticotropin-releasing_factor_receptor_1_4K5Y_C_rep1_97.npy,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim97_rep1.npy,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim97_rep1.npy,2500,Corticotropin-releasing_factor_receptor_1_4K5Y_C_rep1_97,Corticotropin-releasing_factor_receptor_1_4K5Y_C_sim97_rep1.npy,0,test
Endothelin_B_receptor~5GLH,1,168,1.0,Peptide,multi_state,Endothelin_B_receptor~5GLH~unknown~11565_trj_168.xtc,Endothelin_B_receptor~5GLH~unknown~11571_dyn_168.psf,Endothelin_B_receptor_5GLH_rep1_168.npy,Endothelin_B_receptor_5GLH_sim168_rep1.npy,Endothelin_B_receptor_5GLH_sim168_rep1.npy,2500,Endothelin_B_receptor_5GLH_rep1_168,Endothelin_B_receptor_5GLH_sim168_rep1.npy,0,test
